Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov
Pseudomonas,SRR23886137,40X,40X,31.0,log,2,6535012,9.97779924875858,10051.24826477095,0.1005125,62.9,62.9,0.0,28.4,8.6,116,1,6535012.0,1,6535012,66.28,6300000,1.037303492063492,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,40X,40X,31.0,log,3,6535080,9.977600496473633,10051.706729008672,0.1005171,63.8,63.8,0.0,27.6,8.6,116,1,6535080.0,1,6535080,66.28,6300000,1.0373142857142856,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,40X,40X,31.0,log,4,6535035,9.97700861419968,10053.084207354175,0.1005308,62.9,62.9,0.0,29.3,7.8,116,1,6535035.0,1,6535035,66.28,6300000,1.0373071428571428,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,40X,40X,31.0,log,5,6535020,9.976978374205672,10053.149617806585,0.1005315,62.1,62.1,0.0,29.3,8.6,116,1,6535020.0,1,6535020,66.28,6300000,1.037304761904762,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,FULL,31X,31.0,log,1,6535169,9.98716387144768,10029.600786113877,0.100296,64.7,64.7,0.0,25.9,9.5,116,1,6535169.0,1,6535169,66.28,6300000,1.0373284126984128,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,FULL,31X,31.0,log,2,6535012,9.97779924875858,10051.24826477095,0.1005125,62.9,62.9,0.0,28.4,8.6,116,1,6535012.0,1,6535012,66.28,6300000,1.037303492063492,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,FULL,31X,31.0,log,3,6535080,9.977600496473633,10051.706729008672,0.1005171,63.8,63.8,0.0,27.6,8.6,116,1,6535080.0,1,6535080,66.28,6300000,1.0373142857142856,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,FULL,31X,31.0,log,4,6535035,9.97700861419968,10053.084207354175,0.1005308,62.9,62.9,0.0,29.3,7.8,116,1,6535035.0,1,6535035,66.28,6300000,1.0373071428571428,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Pseudomonas,SRR23886137,FULL,31X,31.0,log,5,6535020,9.976978374205672,10053.149617806585,0.1005315,62.1,62.1,0.0,29.3,8.6,116,1,6535020.0,1,6535020,66.28,6300000,1.037304761904762,200017325,54969,30831,,3953,10000,30.0,0.108894,0.109488,0.0585285,31.0,6.0,56.0,0.161345,0.097714,6534708,1,6534708,6534708,31.0,31.0,6.0,1,6534708,31.0,31.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6534708,31.0
Staphylococcus,SRR21386010,40X,40X,39.0,log,1,2818466,10.939791001006666,8054.171610396385,0.08054172,94.8,94.8,0.0,3.4,1.7,116,1,2798040.7,2,2839194,32.8,2900000,0.9790324137931035,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.00729938577093532,1,0.00729938577093532,0,0.0,0.0,0.0,2818283,39.0
Staphylococcus,SRR21386010,40X,40X,39.0,log,2,2818447,10.935860272270672,8061.465015467889,0.08061465,94.8,94.8,0.0,4.3,0.9,116,1,2798021.7,2,2839175,32.8,2900000,0.9790258620689655,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.00729938577093532,1,0.00729938577093532,0,0.0,0.0,0.0,2818283,39.0
Staphylococcus,SRR21386010,40X,40X,39.0,log,3,2819326,10.93637802168156,8060.503825321956,0.08060504,93.1,93.1,0.0,4.3,2.6,116,1,2798900.6,2,2840054,32.82,2900000,0.9793289655172414,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.00729938577093532,1,0.00729938577093532,0,0.0,0.0,0.0,2818283,39.0
Staphylococcus,SRR21386010,40X,40X,39.0,log,4,2818896,10.91944608927989,8091.990712529317,0.08091991,94.0,94.0,0.0,4.3,1.7,116,1,2798470.6,2,2839624,32.81,2900000,0.9791806896551725,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.00729938577093532,1,0.00729938577093532,0,0.0,0.0,0.0,2818283,39.0
Staphylococcus,SRR21386010,40X,40X,39.0,log,5,2818589,10.92821651263385,8075.6665904172,0.08075666,94.0,94.0,0.0,4.3,1.7,116,1,2798163.6,2,2839317,32.81,2900000,0.9790748275862069,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.00729938577093532,1,0.00729938577093532,0,0.0,0.0,0.0,2818283,39.0
Staphylococcus,SRR21386010,20X,20X,19.0,log,1,2820101,10.944189462135006,8046.019330301849,0.08046019,93.1,93.1,0.0,5.2,1.7,116,1,2799678.4,2,2840826,32.8,2900000,0.9795951724137931,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.007299938600622589,1,0.007299938600622589,0,0.0,0.0,0.0,2818068,19.0
Staphylococcus,SRR21386010,20X,20X,19.0,log,2,2821092,10.90509761728678,8118.77028534198,0.0811877,93.1,93.1,0.0,5.2,1.7,116,1,2800669.3,2,2841817,32.81,2900000,0.9799368965517241,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.007299938600622589,1,0.007299938600622589,0,0.0,0.0,0.0,2818068,19.0
Staphylococcus,SRR21386010,20X,20X,19.0,log,3,2820336,10.891652746527116,8143.942822703779,0.08143943,92.2,92.2,0.0,5.2,2.6,116,1,2799913.4,2,2841061,32.8,2900000,0.9796762068965518,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.007299938600622589,1,0.007299938600622589,0,0.0,0.0,0.0,2818068,19.0
Staphylococcus,SRR21386010,20X,20X,19.0,log,4,2820105,10.901674902167892,8125.171451147911,0.08125171,92.2,92.2,0.0,6.0,1.7,116,1,2799682.4,2,2840830,32.8,2900000,0.979596551724138,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.007299938600622589,1,0.007299938600622589,0,0.0,0.0,0.0,2818068,19.0
Staphylococcus,SRR21386010,20X,20X,19.0,log,5,2820292,10.910156687593949,8109.319063479313,0.08109318,92.2,92.2,0.0,6.0,1.7,116,1,2799869.4,2,2841017,32.8,2900000,0.9796610344827587,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.007299938600622589,1,0.007299938600622589,0,0.0,0.0,0.0,2818068,19.0
Staphylococcus,SRR21386010,10X,10X,10.0,log,1,2828642,10.87214895244282,8180.599062435755,0.08180599,49.1,49.1,0.0,31.0,19.8,116,1,2808228.2,2,2849357,32.79,2900000,0.9825368965517242,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.007295984989667719,1,0.007295984989667719,0,0.0,0.0,0.0,2818926,10.0
Staphylococcus,SRR21386010,10X,10X,10.0,log,2,2828665,10.67582910391772,8558.883408916869,0.08558883,49.1,49.1,0.0,30.2,20.7,116,1,2808253.1,2,2849378,32.8,2900000,0.9825441379310345,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.007295984989667719,1,0.007295984989667719,0,0.0,0.0,0.0,2818926,10.0
Staphylococcus,SRR21386010,10X,10X,10.0,log,3,2828703,10.721888413608786,8468.590697763664,0.08468591,48.3,48.3,0.0,31.0,20.7,116,1,2808291.1,2,2849416,32.79,2900000,0.9825572413793103,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.007295984989667719,1,0.007295984989667719,0,0.0,0.0,0.0,2818926,10.0
Staphylococcus,SRR21386010,10X,10X,10.0,log,4,2828718,10.673309989026942,8563.848262105215,0.08563849,49.1,49.1,0.0,31.0,19.8,116,1,2808306.1,2,2849431,32.8,2900000,0.9825624137931035,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.007295984989667719,1,0.007295984989667719,0,0.0,0.0,0.0,2818926,10.0
Staphylococcus,SRR21386010,10X,10X,10.0,log,5,2828859,10.718725919038205,8474.759447960882,0.0847476,47.4,47.4,0.0,31.9,20.7,116,1,2808447.1,2,2849572,32.79,2900000,0.9826110344827587,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.007295984989667719,1,0.007295984989667719,0,0.0,0.0,0.0,2818926,10.0
Staphylococcus,SRR21386012,40X,40X,39.0,log,1,2820262,12.93486358443637,5087.608037849857,0.05087608,99.1,99.1,0.0,0.9,0.0,116,1,2759839.0,3,2882810,32.81,2900000,0.9940724137931034,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.006909702608147457,0.021866160662549143,2,0.021866160662549143,0,0.0,0.0,0.0,2820714,39.0
Staphylococcus,SRR21386012,40X,40X,39.0,log,2,2820140,12.922649084705029,5101.936599456472,0.05101937,99.1,99.1,0.0,0.9,0.0,116,1,2760826.7,3,2881493,32.81,2900000,0.993618275862069,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.006909702608147457,0.021866160662549143,2,0.021866160662549143,0,0.0,0.0,0.0,2820714,39.0
Staphylococcus,SRR21386012,40X,40X,39.0,log,3,2820455,12.9198860054189,5105.184351288772,0.05105184,99.1,99.1,0.0,0.9,0.0,116,1,2761103.4,3,2881849,32.8,2900000,0.9937410344827586,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.006909702608147457,0.021866160662549143,2,0.021866160662549143,0,0.0,0.0,0.0,2820714,39.0
Staphylococcus,SRR21386012,40X,40X,39.0,log,4,2820213,12.92804671059466,5095.599562410692,0.050956,99.1,99.1,0.0,0.9,0.0,116,1,2761647.3,3,2880762,32.81,2900000,0.9933662068965518,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.006909702608147457,0.021866160662549143,2,0.021866160662549143,0,0.0,0.0,0.0,2820714,39.0
Staphylococcus,SRR21386012,40X,40X,39.0,log,5,2820174,12.927317208956552,5096.4564886021735,0.05096456,99.1,99.1,0.0,0.9,0.0,116,1,2762184.5,3,2880104,32.81,2900000,0.9931393103448276,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.006909702608147457,0.021866160662549143,2,0.021866160662549143,0,0.0,0.0,0.0,2820714,39.0
Staphylococcus,SRR21386012,20X,20X,19.0,log,1,789584,13.036607387107228,4969.804153589387,0.04969804,99.1,99.1,0.0,0.0,0.9,116,2,990209.6,5,2854385,32.79,2900000,0.9842706896551724,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.005865302965335755,0.008517878612084983,2,0.008517878612084983,1,0.0026525756467492287,0.0,0.0026525756467492287,1266069,19.0
Staphylococcus,SRR21386012,20X,20X,19.0,log,2,789579,13.030163909157933,4977.183665932317,0.04977183,99.1,99.1,0.0,0.0,0.9,116,2,990248.7,5,2854585,32.79,2900000,0.9843396551724138,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.005865302965335755,0.008517878612084983,2,0.008517878612084983,1,0.0026525756467492287,0.0,0.0026525756467492287,1266069,19.0
Staphylococcus,SRR21386012,20X,20X,19.0,log,3,789582,13.036712252343408,4969.683570482909,0.04969684,99.1,99.1,0.0,0.0,0.9,116,2,990206.2,5,2854368,32.79,2900000,0.9842648275862069,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.005865302965335755,0.008517878612084983,2,0.008517878612084983,1,0.0026525756467492287,0.0,0.0026525756467492287,1266069,19.0
Staphylococcus,SRR21386012,20X,20X,19.0,log,4,789579,13.030299159746251,4977.028134495102,0.04977028,99.1,99.1,0.0,0.0,0.9,116,2,990246.5,5,2854574,32.79,2900000,0.9843358620689655,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.005865302965335755,0.008517878612084983,2,0.008517878612084983,1,0.0026525756467492287,0.0,0.0026525756467492287,1266069,19.0
Staphylococcus,SRR21386012,20X,20X,19.0,log,5,789582,13.036700891820525,4969.696698545413,0.04969697,99.1,99.1,0.0,0.0,0.9,116,2,990207.2,5,2854373,32.79,2900000,0.9842665517241379,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.005865302965335755,0.008517878612084983,2,0.008517878612084983,1,0.0026525756467492287,0.0,0.0026525756467492287,1266069,19.0
Staphylococcus,SRR21386012,10X,10X,9.0,log,1,170583,13.037521547585872,4968.758258869812,0.04968758,84.5,84.5,0.0,10.3,5.2,116,5,211919.1,38,2815121,32.76,2900000,0.9707313793103448,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634406,0.013592442522452943,2,0.010019350845162004,2,0.006234720214889503,0.016594450012919492,0.016255845715697326,505239,10.0
Staphylococcus,SRR21386012,10X,10X,9.0,log,2,170563,12.998377581139602,5013.745392255887,0.05013745,83.6,83.6,0.0,11.2,5.2,116,5,211870.9,38,2814421,32.76,2900000,0.97049,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634406,0.013592442522452943,2,0.010019350845162004,2,0.006234720214889503,0.016594450012919492,0.016255845715697326,505239,10.0
Staphylococcus,SRR21386012,10X,10X,9.0,log,3,170561,12.999438815294052,5012.520203236124,0.0501252,83.6,83.6,0.0,11.2,5.2,116,5,211860.3,38,2814185,32.76,2900000,0.9704086206896552,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634406,0.013592442522452943,2,0.010019350845162004,2,0.006234720214889503,0.016594450012919492,0.016255845715697326,505239,10.0
Staphylococcus,SRR21386012,10X,10X,9.0,log,4,170542,12.99552869222628,5017.035094772538,0.05017035,83.6,83.6,0.0,11.2,5.2,116,5,211789.7,38,2813525,32.76,2900000,0.9701810344827586,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634406,0.013592442522452943,2,0.010019350845162004,2,0.006234720214889503,0.016594450012919492,0.016255845715697326,505239,10.0
Staphylococcus,SRR21386012,10X,10X,9.0,log,5,170541,12.993035499947617,5019.916176633172,0.05019916,83.6,83.6,0.0,11.2,5.2,116,5,211778.2,38,2813533,32.76,2900000,0.9701837931034483,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634406,0.013592442522452943,2,0.010019350845162004,2,0.006234720214889503,0.016594450012919492,0.016255845715697326,505239,10.0
Staphylococcus,SRR28110421,10X,10X,9.0,log,1,2102846,11.447850175348515,7164.9806176493485,0.0716498,39.7,39.7,0.0,44.0,16.4,116,1,1754581.0,4,2610156,33.04,2900000,0.9000537931034482,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134174,0.0016974593632134174,1,0.0016974593632134174,0,0.0,0.0,0.0016974593632134174,2103731,11.0
Staphylococcus,SRR28110421,10X,10X,9.0,log,2,2102500,11.420406419415784,7210.399353053661,0.072104,39.7,39.7,0.0,44.0,16.4,116,1,1754236.9,4,2609839,33.05,2900000,0.8999444827586207,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134174,0.0016974593632134174,1,0.0016974593632134174,0,0.0,0.0,0.0016974593632134174,2103731,11.0
Staphylococcus,SRR28110421,10X,10X,9.0,log,3,2102791,11.42559365643117,7201.793490559144,0.07201793,36.2,36.2,0.0,45.7,18.1,116,1,1754551.8,4,2610053,33.05,2900000,0.900018275862069,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134174,0.0016974593632134174,1,0.0016974593632134174,0,0.0,0.0,0.0016974593632134174,2103731,11.0
Staphylococcus,SRR28110421,10X,10X,9.0,log,4,2102525,11.420732887373989,7209.858597409682,0.07209858,37.9,37.9,0.0,44.0,18.1,116,1,1754266.7,4,2609854,33.05,2900000,0.8999496551724138,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134174,0.0016974593632134174,1,0.0016974593632134174,0,0.0,0.0,0.0016974593632134174,2103731,11.0
Staphylococcus,SRR28110421,10X,10X,9.0,log,5,2102660,11.424239447366038,7204.039158784653,0.07204039,37.1,37.1,0.0,44.8,18.1,116,1,1754425.3,4,2609928,33.05,2900000,0.8999751724137931,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134174,0.0016974593632134174,1,0.0016974593632134174,0,0.0,0.0,0.0016974593632134174,2103731,11.0
Staphylococcus,SRR28110421,20X,20X,20.0,log,1,2605222,11.43899388170081,7179.606534855058,0.07179606,53.4,53.4,0.0,30.2,16.4,116,1,2600800.1,2,2609659,33.07,2900000,0.8998824137931034,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862076,1,0.0016968585889862076,0,0.0,0.0,0.0016968585889862076,2605100,22.0
Staphylococcus,SRR28110421,20X,20X,20.0,log,2,2605224,11.42187270592702,7207.966152596501,0.07207966,52.6,52.6,0.0,31.9,15.5,116,1,2600801.1,2,2609662,33.07,2900000,0.8998834482758621,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862076,1,0.0016968585889862076,0,0.0,0.0,0.0016968585889862076,2605100,22.0
Staphylococcus,SRR28110421,20X,20X,20.0,log,3,2605298,11.4211738387767,7209.125904214096,0.07209126,50.9,50.9,0.0,33.6,15.5,116,1,2600876.1,2,2609735,33.07,2900000,0.8999086206896552,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862076,1,0.0016968585889862076,0,0.0,0.0,0.0016968585889862076,2605100,22.0
Staphylococcus,SRR28110421,20X,20X,20.0,log,4,2605150,11.4189285855388,7212.853804619582,0.07212854,51.7,51.7,0.0,32.8,15.5,116,1,2600727.1,2,2609588,33.07,2900000,0.8998579310344827,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862076,1,0.0016968585889862076,0,0.0,0.0,0.0016968585889862076,2605100,22.0
Staphylococcus,SRR28110421,20X,20X,20.0,log,5,2605240,11.422030569077704,7207.703729950019,0.07207704,53.4,53.4,0.0,31.0,15.5,116,1,2600818.1,2,2609677,33.06,2900000,0.8998886206896551,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862076,1,0.0016968585889862076,0,0.0,0.0,0.0016968585889862076,2605100,22.0
Staphylococcus,SRR28110421,40X,40X,40.0,log,1,2605846,11.452726236660553,7156.940061231097,0.0715694,59.5,59.5,0.0,31.0,9.5,116,1,2601423.1,2,2610284,33.08,2900000,0.9000979310344828,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238013,1,0.0016962212237238013,0,0.0,0.0,0.0016962212237238013,2605492,45.0
