Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness
Enterococcus,SRR13957660,20X,20X,19.0,log,3,560246,11.063208338524216,7828.511020429213,0.07828511,73.3,72.4,0.9,23.3,3.4,116,2,605673.3,9,2694361,37.65,3500000,0.7698174285714285,69914745,3084,1003,,22028,1000,14.0,0.0678068,0.0682846,0.0267129,19.0,4.0,40.0,0.103637,0.083746,2702896,9,560505,979729,25.0,25.0,5.0,9,2702896,25.11111111111111,25.0,0.1414199718097069,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,979729,23.0,-0.004098836269399442,2.5999999999999943,177.0,0.0,7.38500000000003e-05,-7.38500000000003e-05,0.23018257142857146,0.0006051428571428596,-0.0013662787564664807,7.33,0.2079327128277492,0.4326501939550991,-0.01873075347455533,0.8999999999999915,0.7784062097779527,0.2625789737530324,-0.01873075347455533,-26,0.0003369100000000097,0.8999999999999915,-0.0013865714285714592,0.010533080935756445,4.299999999999997,1.294233445802873,0,0,0.67561701437,0.05642761751428572,0.19460155244448818
Enterococcus,SRR13957660,20X,20X,19.0,log,4,559741,11.059897683468634,7834.481324066568,0.07834481,73.3,72.4,0.9,22.4,4.3,116,2,605342.0,9,2692267,37.66,3500000,0.7692191428571429,69914745,3084,1003,,22028,1000,14.0,0.0678068,0.0682846,0.0267129,19.0,4.0,40.0,0.103637,0.083746,2702896,9,560505,979729,25.0,25.0,5.0,9,2702896,25.11111111111111,25.0,0.1414199718097069,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,979729,23.0,-0.0033106550555821457,0.0,-505.0,0.0,5.969999999999587e-05,-5.969999999999587e-05,0.23078085714285712,0.0005982857142856624,-0.0008276637638955364,7.33,0.2079068651412118,-0.0004138318819477682,-0.022041408530137474,0.8999999999999915,-0.0012763734508042914,0.2613026003022281,-0.022041408530137474,-531,0.00039661000000000557,0.8999999999999915,-0.0019848571428571216,0.0007881812138172961,-2.5999999999999943,-0.779682583228757,1,1,0.6755732542699999,0.056383763171428576,-0.00025527469016085825
Enterococcus,SRR13957660,20X,20X,19.0,log,5,559534,11.059826174549364,7834.609600362231,0.0783461,73.3,71.6,1.7,22.4,4.3,116,2,605040.2,9,2689914,37.66,3500000,0.7685468571428572,69914745,3084,1003,,22028,1000,14.0,0.0678068,0.0682846,0.0267129,19.0,4.0,40.0,0.103637,0.083746,2702896,9,560505,979729,25.0,25.0,5.0,9,2702896,25.11111111111111,25.0,0.1414199718097069,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,979729,23.0,-7.150891926954728e-05,0.0,-207.0,0.0,1.2900000000010126e-06,-1.2900000000010126e-06,0.2314531428571428,0.0006722857142856808,-1.4301783853909455e-05,7.33,0.2080117773238188,-7.150891926954727e-06,-0.02211291744940702,0.8999999999999915,3.8367003720748977e-05,0.26134096730594886,-0.02211291744940702,-738,0.0003979000000000066,0.8999999999999915,-0.0026571428571428024,0.0032391461363125984,0.0,0.0013147404545250404,1,2,0.6755723087,0.056334484628571435,6.3945006201248294e-06
Enterococcus,SRR13957660,40X,40X,39.0,log,1,2696086,11.0374088960411,7875.155017282982,0.07875155,80.2,79.3,0.9,14.7,5.2,116,1,2696086.0,1,2696086,37.7,3500000,0.7703102857142857,139781038,3078,1003,,44166,1000,28.0,0.0691946,0.0697489,0.026404,38.0,8.0,80.0,0.115097,0.083252,2696716,1,2696716,2696716,51.0,51.0,10.0,1,2696716,51.0,51.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696716,51.0,,,,,,,0.22968971428571427,,,40.1,0.999999629092088,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.7388412569,0.30889442457142857,0.0
Enterococcus,SRR13957660,40X,40X,39.0,log,2,2696112,11.02982448012994,7888.920343566612,0.0788892,77.6,76.7,0.9,15.5,6.9,116,1,2696112.0,1,2696112,37.7,3500000,0.7703177142857143,139781038,3078,1003,,44166,1000,28.0,0.0691946,0.0697489,0.026404,38.0,8.0,80.0,0.115097,0.083252,2696716,1,2696716,2696716,51.0,51.0,10.0,1,2696716,51.0,51.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696716,51.0,-0.007584415911159326,-2.6000000000000085,26.0,0.0,0.00013765000000000305,-0.00013765000000000305,0.22968228571428573,-7.428571428547137e-06,-0.003792207955579663,38.8,0.9999996290956648,-0.651896103977792,-0.007584415911159326,-2.6000000000000085,-0.7830620392216092,-0.7830620392216092,-0.007584415911159326,26,0.00013765000000000305,-2.6000000000000085,7.428571428547137e-06,,,-0.7830620392216092,0,0,0.7147819807999999,0.2988832731428571,-0.2610206797405364
Enterococcus,SRR13957660,40X,40X,39.0,log,3,2696038,11.028546929793457,7891.240731060698,0.07891241,76.7,75.9,0.9,16.4,6.9,116,1,2696038.0,1,2696038,37.7,3500000,0.7702965714285714,139781038,3078,1003,,44166,1000,28.0,0.0691946,0.0697489,0.026404,38.0,8.0,80.0,0.115097,0.083252,2696716,1,2696716,2696716,51.0,51.0,10.0,1,2696716,51.0,51.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696716,51.0,-0.0012775503364839125,-0.8999999999999915,-74.0,0.0,2.3209999999995734e-05,-2.3209999999995734e-05,0.22970342857142856,2.1142857142830707e-05,-0.00042585011216130414,38.35,0.9999996290854843,-0.15021292505607922,-0.008861966247643238,-3.5,-0.2705135478488767,-1.053575587070486,-0.008861966247643238,-48,0.00016085999999999878,-3.5,-1.371428571428357e-05,0.006306865574675413,1.700000000000017,0.5125484913727325,0,0,0.70647418153,0.29540873514285715,-0.06762838696221918
Enterococcus,SRR13957660,40X,40X,39.0,log,4,2695953,11.02898668174049,7890.44206062754,0.07890442,77.6,76.7,0.9,16.4,6.0,116,1,2695953.0,1,2695953,37.7,3500000,0.7702722857142857,139781038,3078,1003,,44166,1000,28.0,0.0691946,0.0697489,0.026404,38.0,8.0,80.0,0.115097,0.083252,2696716,1,2696716,2696716,51.0,51.0,10.0,1,2696716,51.0,51.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696716,51.0,0.00043975194703271825,0.8999999999999915,-85.0,0.0,-7.989999999999386e-06,7.989999999999386e-06,0.22972771428571426,2.4285714285698923e-05,0.00010993798675817956,38.8,0.9999996290737898,0.11255496899337802,-0.00842221430061052,-2.6000000000000085,0.27017992735023905,-0.7833956597202469,-0.00842221430061052,-133,0.0001528699999999994,-2.6000000000000085,-3.799999999998249e-05,0.0017173022835166307,1.799999999999983,0.5406934751991157,0,0,0.71477017008,0.29886564685714284,0.05403598547004781
Enterococcus,SRR13957660,40X,40X,39.0,log,5,2696001,11.028780834860273,7890.816200476032,0.07890816,77.6,76.7,0.9,15.5,6.9,116,1,2696001.0,1,2696001,37.69,3500000,0.770286,139781038,3078,1003,,44166,1000,28.0,0.0691946,0.0697489,0.026404,38.0,8.0,80.0,0.115097,0.083252,2696716,1,2696716,2696716,51.0,51.0,10.0,1,2696716,51.0,51.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696716,51.0,-0.00020584688021685338,0.0,48.0,0.0,3.740000000002075e-06,-3.740000000002075e-06,0.22971399999999997,-1.371428571428357e-05,-4.1169376043370676e-05,38.8,0.9999996290803939,-2.0584688021685338e-05,-0.008628061180827373,-2.6000000000000085,-8.445818065817013e-05,-0.7834801179009051,-0.008628061180827373,-85,0.00015661000000000147,-2.6000000000000085,-2.4285714285698923e-05,-0.0006455988272495716,-0.8999999999999915,-0.2702643855308972,1,1,0.7147672678399999,0.29887096799999996,-1.4076363443028355e-05
Enterococcus,SRR13957660,FULL,46X,46.0,log,1,2696020,11.03319877742343,7882.793208121006,0.07882793,75.9,74.1,1.7,18.1,6.0,116,1,2696020.0,1,2696020,37.7,3500000,0.7702914285714286,164131825,3076,1004,,51849,1000,34.0,0.0703233,0.0711379,0.0263838,45.0,9.0,91.0,0.116372,0.08322,2696562,1,2696562,2696562,61.0,61.0,12.0,1,2696562,61.0,61.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696562,61.0,,,,,,,0.22970857142857137,,,37.95,0.9999996290830079,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.69916960113,0.29232559714285716,0.0
Enterococcus,SRR13957660,FULL,46X,46.0,log,2,2695949,11.025732251275304,7896.357426879792,0.07896357,72.4,71.6,0.9,23.3,4.3,116,1,2695949.0,1,2695949,37.69,3500000,0.7702711428571428,164131825,3076,1004,,51849,1000,34.0,0.0703233,0.0711379,0.0263838,45.0,9.0,91.0,0.116372,0.08322,2696562,1,2696562,2696562,61.0,61.0,12.0,1,2696562,61.0,61.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696562,61.0,-0.007466526148125041,-3.5,-71.0,0.0,0.00013563999999999243,-0.00013563999999999243,0.22972885714285718,2.0285714285805945e-05,-0.0037332630740625206,36.2,0.9999996290732395,-0.8768666315370313,-0.007466526148125041,-3.5,-1.0530117098878213,-1.0530117098878213,-0.007466526148125041,-71,0.00013563999999999243,-3.5,-2.0285714285805945e-05,,,-1.0530117098878213,0,0,0.6668303753200001,0.2788381537142857,-0.35100390329594044
Enterococcus,SRR13957660,FULL,46X,46.0,log,3,2696551,11.023586706808246,7900.258784935178,0.07900259,74.1,73.3,0.9,20.7,5.2,116,1,2696551.0,1,2696551,37.69,3500000,0.7704431428571429,164131825,3076,1004,,51849,1000,34.0,0.0703233,0.0711379,0.0263838,45.0,9.0,91.0,0.116372,0.08322,2696562,1,2696562,2696562,61.0,61.0,12.0,1,2696562,61.0,61.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696562,61.0,-0.0021455444670586132,1.6999999999999886,602.0,0.0,3.902000000000072e-05,-3.902000000000072e-05,0.22955685714285712,-0.000172000000000061,-0.0007151814890195377,37.05,0.9999996291560481,0.2829757425888217,-0.009612070615183654,-1.8000000000000114,0.509116778213173,-0.5438949316746483,-0.009612070615183654,531,0.00017465999999999315,-1.8000000000000114,0.00015171428571425505,0.005320981681066428,5.199999999999989,1.5621284881009943,0,0,0.68245908081,0.2854491844285714,0.12727919455329326
Enterococcus,SRR13957660,FULL,46X,46.0,log,4,2695492,11.014900997698554,7916.074825461616,0.07916075,73.3,72.4,0.9,21.6,5.2,116,1,2695492.0,1,2695492,37.69,3500000,0.7701405714285714,164131825,3076,1004,,51849,1000,34.0,0.0703233,0.0711379,0.0263838,45.0,9.0,91.0,0.116372,0.08322,2696562,1,2696562,2696562,61.0,61.0,12.0,1,2696562,61.0,61.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696562,61.0,-0.008685709109691686,-0.7999999999999972,-1059.0,0.0,0.0001581600000000044,-0.0001581600000000044,0.2298594285714286,0.00030257142857148533,-0.0021714272774229215,36.65,0.9999996290103518,-0.1010857136387111,-0.01829777972487534,-2.6000000000000085,-0.24347565850101865,-0.7873705901756669,-0.01829777972487534,-528,0.00033281999999999756,-2.6000000000000085,-0.00015085714285723029,-0.006540164642633073,-2.499999999999986,-0.7525924367141916,0,0,0.67497517025,0.2822565194285714,-0.04869513170020373
Enterococcus,SRR13957660,FULL,46X,46.0,log,5,2695453,11.022139530379402,7902.891548058949,0.07902892,73.3,72.4,0.9,20.7,6.0,116,1,2695453.0,1,2695453,37.69,3500000,0.7701294285714285,164131825,3076,1004,,51849,1000,34.0,0.0703233,0.0711379,0.0263838,45.0,9.0,91.0,0.116372,0.08322,2696562,1,2696562,2696562,61.0,61.0,12.0,1,2696562,61.0,61.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2696562,61.0,0.007238532680847953,0.0,-39.0,0.0,-0.00013182999999999945,0.00013182999999999945,0.22987057142857148,1.1142857142876217e-05,0.0014477065361695907,36.65,0.999999629004984,0.0007238532680847954,-0.011059247044027387,-2.6000000000000085,0.002922893358053469,-0.7844476968176135,-0.011059247044027387,-567,0.00020098999999999811,-2.6000000000000085,-0.0001620000000001065,0.01592424179053964,0.7999999999999972,0.2463985518590721,1,1,0.6750718016399999,0.28225243557142854,0.0004871488930089115
Enterococcus,SRR13957676,10X,10X,10.0,log,1,3003324,11.488409386779558,7098.376009471806,0.07098377,69.0,67.2,1.7,22.4,8.6,116,1,3001003.6,2,3005648,37.32,3500000,0.8587565714285714,35090446,21304,3368,,2206,3000,10.0,0.0648417,0.0667866,0.0269296,10.0,3.0,21.0,0.115466,0.070947,3006170,2,3003825,3003825,11.0,11.0,3.0,2,3006170,7.5,7.5,0.848528137423857,2,1.0,0.0007800623384572,0,0.0,0,0.0,0.0007800623384572,0.0007800623384572,3003825,12.0,,,,,,,0.14124342857142858,,,23.0,0.9992264565822556,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.6410211987,0.19751401142857142,0.0
Enterococcus,SRR13957676,10X,10X,10.0,log,2,3003236,11.478000091599004,7115.41102259829,0.07115411,68.1,66.4,1.7,21.6,10.3,116,1,3000922.6,2,3005553,37.32,3500000,0.8587294285714285,35090446,21304,3368,,2206,3000,10.0,0.0648417,0.0667866,0.0269296,10.0,3.0,21.0,0.115466,0.070947,3006170,2,3003825,3003825,11.0,11.0,3.0,2,3006170,7.5,7.5,0.848528137423857,2,1.0,0.0007800623384572,0,0.0,0,0.0,0.0007800623384572,0.0007800623384572,3003825,12.0,-0.010409295180554778,-0.9000000000000057,-88.0,0.0,0.00017034000000000493,-0.00017034000000000493,0.14127057142857147,2.7142857142892218e-05,-0.005204647590277389,22.7,0.9992287611535178,-0.22760232379514012,-0.010409295180554778,-0.9000000000000057,-0.2741950717865093,-0.2741950717865093,-0.010409295180554778,-88,0.00017034000000000493,-0.9000000000000057,-2.7142857142892218e-05,,,-0.2741950717865093,0,0,0.6325440510899999,0.19493158028571425,-0.09139835726216977
Enterococcus,SRR13957676,10X,10X,10.0,log,3,3003271,11.47859828319233,7114.430779227345,0.07114431,68.1,66.4,1.7,21.6,10.3,116,1,3000960.6,2,3005585,37.32,3500000,0.8587385714285715,35090446,21304,3368,,2206,3000,10.0,0.0648417,0.0667866,0.0269296,10.0,3.0,21.0,0.115466,0.070947,3006170,2,3003825,3003825,11.0,11.0,3.0,2,3006170,7.5,7.5,0.848528137423857,2,1.0,0.0007800623384572,0,0.0,0,0.0,0.0007800623384572,0.0007800623384572,3003825,12.0,0.0005981915933261917,0.0,35.0,0.0,-9.80000000000425e-06,9.80000000000425e-06,0.14126142857142854,-9.142857142929728e-06,0.00019939719777539722,22.7,0.9992297675062367,9.969859888769861e-05,-0.009811103587228587,-0.9000000000000057,0.00024032235161618455,-0.2739547494348931,-0.009811103587228587,-53,0.00016054000000000068,-0.9000000000000057,-1.799999999996249e-05,0.01100748677388097,0.9000000000000057,0.2744353941381255,0,0,0.63255072489,0.1949336557142857,6.008058790404614e-05
Enterococcus,SRR13957676,10X,10X,10.0,log,4,3003217,11.478362048708645,7114.818256142647,0.07114818,67.2,65.5,1.7,22.4,10.3,116,1,3000906.6,2,3005531,37.32,3500000,0.8587231428571429,35090446,21304,3368,,2206,3000,10.0,0.0648417,0.0667866,0.0269296,10.0,3.0,21.0,0.115466,0.070947,3006170,2,3003825,3003825,11.0,11.0,3.0,2,3006170,7.5,7.5,0.848528137423857,2,1.0,0.0007800623384572,0,0.0,0,0.0,0.0007800623384572,0.0007800623384572,3003825,12.0,-0.0002362344836850383,-0.8999999999999915,-54.0,0.0,3.870000000003038e-06,-3.870000000003038e-06,0.1412768571428571,1.5428571428555138e-05,-5.9058620921259575e-05,22.400000000000002,0.9992297536675704,-0.11252952931045956,-0.010047338070913625,-1.7999999999999972,-0.27009372493632855,-0.5440484743712217,-0.010047338070913625,-107,0.00016441000000000372,-1.7999999999999972,-3.342857142851763e-05,-0.00083442607701123,-0.8999999999999915,-0.27033404728794475,0,0,0.62418842304,0.192353984,-0.05401874498726571
Enterococcus,SRR13957676,10X,10X,10.0,log,5,3003296,11.47855677336022,7114.498575801885,0.07114499,67.2,65.5,1.7,22.4,10.3,116,1,3000985.6,2,3005610,37.32,3500000,0.8587457142857143,35090446,21304,3368,,2206,3000,10.0,0.0648417,0.0667866,0.0269296,10.0,3.0,21.0,0.115466,0.070947,3006170,2,3003825,3003825,11.0,11.0,3.0,2,3006170,7.5,7.5,0.848528137423857,2,1.0,0.0007800623384572,0,0.0,0,0.0,0.0007800623384572,0.0007800623384572,3003825,12.0,0.0001947246515747736,0.0,79.0,0.0,-3.190000000000137e-06,3.190000000000137e-06,0.14125428571428567,-2.2571428571427354e-05,3.8944930314954716e-05,22.400000000000002,0.9992297739128583,1.9472465157477358e-05,-0.009852613419338851,-1.7999999999999972,7.627071777276675e-05,-0.5439722036534489,-0.009852613419338851,-28,0.00016122000000000358,-1.7999999999999972,-1.0857142857090274e-05,0.0004309591352598119,0.8999999999999915,0.2701699956541013,0,0,0.6241905667200001,0.19235904,1.2711786295461124e-05
Enterococcus,SRR13957676,20X,20X,20.0,log,1,3003841,11.606447163027244,6908.046946351897,0.06908047,79.3,77.6,1.7,14.7,6.0,116,1,3003841.0,1,3003841,37.33,3500000,0.8582402857142857,70825351,21100,3353,,4465,3000,20.0,0.0691931,0.0699151,0.0265214,21.0,4.0,42.0,0.112836,0.06906,3005852,2,3003498,3003498,22.0,22.0,4.0,2,3005852,14.5,14.5,0.8290217434600902,2,1.0,0.0007831390234782,0,0.0,0,0.0,0.0007831390234782,0.0007831390234782,3003498,23.0,,,,,,,0.14175971428571432,,,39.65,0.9999996670930096,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.7382191872899999,0.34029227328571426,0.0
Enterococcus,SRR13957676,20X,20X,20.0,log,2,3003826,11.6013942662423,6916.088272308743,0.06916089,78.4,76.7,1.7,15.5,6.0,116,1,3003826.0,1,3003826,37.33,3500000,0.858236,70825351,21100,3353,,4465,3000,20.0,0.0691931,0.0699151,0.0265214,21.0,4.0,42.0,0.112836,0.06906,3005852,2,3003498,3003498,22.0,22.0,4.0,2,3005852,14.5,14.5,0.8290217434600902,2,1.0,0.0007831390234782,0,0.0,0,0.0,0.0007831390234782,0.0007831390234782,3003498,23.0,-0.005052896784944139,-0.8999999999999915,-15.0,0.0,8.041999999999772e-05,-8.041999999999772e-05,0.141764,4.285714285678921e-06,-0.0025264483924720693,39.2,0.9999996670913471,-0.2262632241962339,-0.005052896784944139,-0.8999999999999915,-0.27203681414254655,-0.27203681414254655,-0.005052896784944139,-15,8.041999999999772e-05,-0.8999999999999915,-4.285714285678921e-06,,,-0.27203681414254655,0,0,0.72977786224,0.336428512,-0.09067893804751552
Enterococcus,SRR13957676,20X,20X,20.0,log,3,3003810,11.601909214196908,6915.269571685701,0.06915269,76.7,75.0,1.7,15.5,7.8,116,1,3003810.0,1,3003810,37.33,3500000,0.8582314285714285,70825351,21100,3353,,4465,3000,20.0,0.0691931,0.0699151,0.0265214,21.0,4.0,42.0,0.112836,0.06906,3005852,2,3003498,3003498,22.0,22.0,4.0,2,3005852,14.5,14.5,0.8290217434600902,2,1.0,0.0007831390234782,0,0.0,0,0.0,0.0007831390234782,0.0007831390234782,3003498,23.0,0.0005149479546080471,-1.7000000000000028,-16.0,0.0,-8.199999999999874e-06,8.199999999999874e-06,0.14176857142857147,4.571428571464864e-06,0.00017164931820268237,38.35,0.9999996670895739,-0.2832475086742325,-0.0045379488303360915,-2.5999999999999943,-0.5097919236753005,-0.781828737817847,-0.0045379488303360915,-31,7.221999999999784e-05,-2.5999999999999943,-8.857142857143785e-06,0.005567844739552186,-0.8000000000000114,-0.23775510953275392,0,0,0.71395988677,0.32913175285714286,-0.12744798091882512
Enterococcus,SRR13957676,20X,20X,20.0,log,4,3003838,11.601473388421311,6915.9630982548015,0.06915963,78.4,76.7,1.7,14.7,6.9,116,1,3003838.0,1,3003838,37.33,3500000,0.8582394285714285,70825351,21100,3353,,4465,3000,20.0,0.0691931,0.0699151,0.0265214,21.0,4.0,42.0,0.112836,0.06906,3005852,2,3003498,3003498,22.0,22.0,4.0,2,3005852,14.5,14.5,0.8290217434600902,2,1.0,0.0007831390234782,0,0.0,0,0.0,0.0007831390234782,0.0007831390234782,3003498,23.0,-0.0004358257755967543,1.7000000000000028,28.0,0.0,6.939999999996949e-06,-6.939999999996949e-06,0.14176057142857146,-8.000000000008e-06,-0.00010895644389918857,39.2,0.9999996670926771,0.21244552177805076,-0.004973774605932846,-0.8999999999999915,0.509823481689762,-0.272005256128085,-0.004973774605932846,-3,7.915999999999479e-05,-0.8999999999999915,-8.571428571357842e-07,-0.0009507737302048014,3.4000000000000057,1.0196154053650623,0,0,0.72977885008,0.336429856,0.1019646963379524
Enterococcus,SRR13957676,20X,20X,20.0,log,5,3003819,11.60174655940438,6915.527782399264,0.06915528,78.4,76.7,1.7,14.7,6.9,116,1,3003819.0,1,3003819,37.33,3500000,0.858234,70825351,21100,3353,,4465,3000,20.0,0.0691931,0.0699151,0.0265214,21.0,4.0,42.0,0.112836,0.06906,3005852,2,3003498,3003498,22.0,22.0,4.0,2,3005852,14.5,14.5,0.8290217434600902,2,1.0,0.0007831390234782,0,0.0,0,0.0,0.0007831390234782,0.0007831390234782,3003498,23.0,0.00027317098306767207,0.0,-19.0,0.0,-4.350000000000187e-06,4.350000000000187e-06,0.14176599999999995,5.428571428489626e-06,5.463419661353441e-05,39.2,0.9999996670905713,2.7317098306767206e-05,-0.004700603622865174,-0.8999999999999915,0.00011068125036991784,-0.2718945748777151,-0.004700603622865174,-22,7.48099999999946e-05,-0.8999999999999915,-6.28571428562541e-06,0.0007089967586644264,-1.7000000000000028,-0.509712800439392,1,1,0.72978226048,0.33642772800000004,1.8446875061652973e-05
Enterococcus,SRR13957676,FULL,211X,211.0,log,1,3004379,11.559688418894837,6982.825161768506,0.06982825,87.1,85.3,1.7,11.2,1.7,116,1,3004379.0,1,3004379,37.32,3500000,0.858394,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0,,,,,,,0.141606,,,43.55,0.9999996671526238,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.81017959425,0.373830587,0.0
Enterococcus,SRR13957676,FULL,211X,211.0,log,2,3004813,11.54424746506949,7007.695752474106,0.07007696,87.1,84.5,2.6,10.3,2.6,116,1,3004813.0,1,3004813,37.32,3500000,0.858518,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0,-0.015440953825345716,0.0,434.0,0.0,0.0002487099999999992,-0.0002487099999999992,0.141482,-0.000124000000000013,-0.007720476912672858,43.55,0.9999996672006987,-0.003860238456336429,-0.015440953825345716,0.0,-0.006238523530138288,-0.006238523530138288,-0.015440953825345716,434,0.0002487099999999992,0.0,0.000124000000000013,,,-0.006238523530138288,0,0,0.80996296784,0.373884589,-0.002079507843379429
Enterococcus,SRR13957676,FULL,211X,211.0,log,3,3004425,11.538877646199886,7016.365353221355,0.07016366,86.2,83.6,2.6,10.3,3.4,116,1,3004425.0,1,3004425,37.32,3500000,0.8584071428571428,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0,-0.00536981886960497,-0.8999999999999915,-388.0,0.0,8.670000000000899e-05,-8.670000000000899e-05,0.1415928571428572,0.00011085714285719028,-0.0017899396232016567,43.1,0.9999996671577199,-0.15089496981159942,-0.020810772694950685,-0.8999999999999915,-0.27215418183355367,-0.27839270536369193,-0.020810772694950685,46,0.0003354100000000082,-0.8999999999999915,1.3142857142822706e-05,0.010071134955740746,-0.8999999999999915,-0.2659156583034154,0,0,0.80151892508,0.36997347857142854,-0.06803854545838842
Enterococcus,SRR13957676,FULL,211X,211.0,log,4,3004667,11.5448548520836,7006.715968762278,0.07006716,86.2,83.6,2.6,11.2,2.6,116,1,3004667.0,1,3004667,37.32,3500000,0.8584762857142857,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0,0.00597720588371331,0.0,242.0,0.0,-9.649999999999936e-05,9.649999999999936e-05,0.1415237142857143,-6.914285714287871e-05,0.0014943014709283275,43.1,0.9999996671845276,0.0007471507354641638,-0.014833566811237375,-0.8999999999999915,0.0024032680677710362,-0.2759894372959209,-0.014833566811237375,288,0.00023891000000000884,-0.8999999999999915,8.228571428570142e-05,0.01134702475331828,0.8999999999999915,0.2745574499013247,0,0,0.80160210808,0.37000327914285713,0.00048065361355420727
